Employee ID,Title,BusinessUnit,DepartmentType,Division,State,DOB,GenderCode,RaceDesc,MaritalDesc,EmployeeStatus,EmployeeType,EmployeeClassificationType,PayZone,StartDate,ExitDate,TerminationType,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost
3046,Production Technician II,TNS,Production,Wireline Construction,MA,1983-06-05,Female,Other,Single,Inactive,Part-Time,Full-Time,Zone A,2023-06-02,2023-07-09,Voluntary,4,4,2,5,3,2023-01-14,Communication Skills,Internal,Passed,2,767.56
3047,Production Technician II,PYZ,Production,Engineers,MA,1965-10-03,Female,White,Married,Active,Full-Time,Full-Time,Zone C,2018-09-12,,,4,5,4,2,1,2023-06-13,Customer Service,External,Passed,1,507.74
3048,Production Technician II,WBL,Production,Isp,MA,1978-03-13,Female,White,Married,Active,Contract,Part-Time,Zone B,2023-07-15,,,3,2,2,2,3,2023-01-08,Customer Service,Internal,Completed,2,919.75
3049,Production Technician II,NEL,Production,General - Con,MA,1948-05-12,Female,Asian,Married,Inactive,Part-Time,Temporary,Zone A,2023-07-02,2023-07-25,Involuntary,3,4,5,3,2,2023-01-20,Project Management,External,Incomplete,4,510.95
3050,Production Technician II,PL,Production,Splicing,MA,1970-09-22,Female,White,Single,Active,Contract,Full-Time,Zone C,2020-02-10,,,3,4,1,3,4,2022-11-06,Project Management,External,Completed,2,826.19
3051,Production Technician II,BPC,Production,Underground,MA,1972-02-13,Female,Asian,Widowed,Inactive,Contract,Temporary,Zone B,2021-08-27,2022-05-01,Voluntary,3,5,3,5,5,2023-05-02,Leadership Development,External,Incomplete,1,992.48
3052,Production Technician II,CCDR,Production,General - Sga,MA,1948-06-09,Female,White,Single,Inactive,Full-Time,Full-Time,Zone A,2020-01-25,2023-02-05,Involuntary,3,5,5,1,3,2022-10-01,Technical Skills,External,Incomplete,3,824.73
3053,Production Technician II,SVG,Production,General - Con,MA,1958-01-04,Female,Asian,Widowed,Inactive,Part-Time,Full-Time,Zone A,2020-03-26,2021-10-08,Voluntary,3,2,2,1,3,2023-07-04,Communication Skills,External,Failed,2,588.35
3054,Production Technician I,SVG,Production,Field Operations,MA,1949-10-26,Male,White,Married,Active,Contract,Full-Time,Zone C,2020-10-23,,,3,1,5,5,2,2023-06-07,Leadership Development,External,Incomplete,5,144.66
3055,Production Technician I,EW,Production,Field Operations,MA,1987-11-04,Male,Other,Divorced,Inactive,Part-Time,Part-Time,Zone A,2020-12-27,2021-12-07,Voluntary,3,2,5,1,3,2023-04-05,Technical Skills,Internal,Failed,3,833.23
3056,Production Technician I,MSC,Production,Wireless,MA,1943-10-29,Female,Other,Divorced,Active,Part-Time,Temporary,Zone A,2022-06-21,,,3,5,5,5,2,2023-06-20,Communication Skills,External,Passed,1,535.51
3057,Production Technician I,TNS,Production,General - Con,MA,1988-02-01,Female,Black,Divorced,Inactive,Full-Time,Temporary,Zone A,2022-11-09,2023-07-09,Voluntary,3,4,1,2,5,2023-05-28,Leadership Development,Internal,Completed,4,961.84
3058,Production Technician I,PYZ,Production,Yard (Material Handling),MA,1965-08-19,Male,Asian,Divorced,Inactive,Part-Time,Temporary,Zone A,2019-02-11,2020-07-30,Involuntary,3,1,4,1,1,2023-03-17,Leadership Development,Internal,Completed,1,193.58
3059,Production Technician I,WBL,Production,Project Management - Con,MA,1972-08-05,Female,White,Widowed,Active,Part-Time,Temporary,Zone A,2021-03-28,,,3,1,2,1,3,2023-07-10,Communication Skills,External,Completed,1,164.35
3060,Production Technician I,NEL,Production,Yard (Material Handling),MA,1951-01-03,Male,Asian,Widowed,Active,Part-Time,Part-Time,Zone A,2020-08-29,,,3,2,5,2,4,2022-08-30,Customer Service,Internal,Failed,3,165.67
3061,Production Technician I,PL,Production,Wireline Construction,MA,1956-09-26,Male,Other,Married,Inactive,Part-Time,Full-Time,Zone C,2023-01-03,2023-08-05,Voluntary,3,4,5,1,3,2022-09-10,Technical Skills,External,Incomplete,5,602.56
3062,Production Technician I,BPC,Production,General - Con,MA,1987-11-16,Female,Asian,Divorced,Active,Part-Time,Temporary,Zone A,2022-11-28,,,3,1,3,4,1,2023-07-26,Leadership Development,Internal,Passed,1,312.91
3063,Production Technician I,CCDR,Production,Field Operations,MA,1983-10-21,Female,Other,Widowed,Inactive,Contract,Part-Time,Zone B,2021-12-22,2023-08-03,Voluntary,3,5,1,5,1,2022-09-28,Project Management,External,Failed,3,767.52
3064,Production Technician I,SVG,Production,Field Operations,MA,1962-08-23,Female,Other,Divorced,Active,Contract,Full-Time,Zone A,2023-07-08,,,3,4,2,2,5,2023-07-31,Project Management,Internal,Incomplete,5,166.35
3065,Production Technician I,EW,Production,Field Operations,MA,1976-10-07,Female,Black,Divorced,Inactive,Part-Time,Temporary,Zone A,2021-04-21,2021-09-21,Voluntary,3,4,3,1,2,2023-06-11,Project Management,Internal,Incomplete,1,997.24
3066,Production Technician I,MSC,Production,Field Operations,MA,1967-04-12,Male,Hispanic,Divorced,Inactive,Full-Time,Full-Time,Zone B,2022-07-28,2022-10-20,Voluntary,3,1,5,4,1,2022-10-18,Communication Skills,External,Failed,3,258.73
3067,Production Technician I,TNS,Production,Field Operations,MA,1982-03-21,Male,Hispanic,Single,Active,Part-Time,Part-Time,Zone B,2019-11-05,,,3,4,3,1,2,2022-09-01,Communication Skills,External,Completed,1,483.26
3068,Production Technician I,PYZ,Production,Finance & Accounting,MA,1947-05-02,Male,Asian,Single,Inactive,Full-Time,Temporary,Zone A,2022-05-22,2022-12-08,Voluntary,3,5,3,2,1,2022-11-18,Customer Service,External,Completed,3,261.81
3069,Production Technician II,WBL,Production,General - Con,MA,1999-02-14,Female,White,Married,Inactive,Full-Time,Temporary,Zone A,2019-10-19,2021-12-03,Involuntary,3,4,1,2,3,2023-05-10,Technical Skills,External,Incomplete,1,767.33
3070,Production Technician II,BPC,Production,Wireline Construction,MA,1972-05-05,Female,White,Divorced,Inactive,Full-Time,Temporary,Zone C,2019-12-25,2021-07-24,Involuntary,3,1,1,5,4,2022-12-05,Communication Skills,External,Failed,5,848.76
3071,Production Technician II,CCDR,Production,General - Con,MA,1956-01-26,Female,Black,Married,Inactive,Full-Time,Part-Time,Zone B,2022-11-04,2022-11-26,Voluntary,3,2,1,4,2,2023-05-30,Project Management,External,Incomplete,4,647.01
3072,Production Technician II,EW,Production,Wireless,MA,1986-02-15,Female,Asian,Divorced,Inactive,Full-Time,Part-Time,Zone B,2023-04-26,2023-05-30,Involuntary,3,1,2,4,1,2023-01-19,Project Management,Internal,Failed,1,230.6
3073,Production Technician II,MSC,Production,General - Con,MA,1987-04-26,Female,Black,Single,Inactive,Contract,Part-Time,Zone A,2022-10-26,2023-05-16,Voluntary,3,4,2,3,5,2023-01-28,Customer Service,Internal,Completed,1,681.4
3074,Production Technician II,NEL,Production,Splicing,MA,1963-10-04,Female,Hispanic,Single,Inactive,Contract,Full-Time,Zone A,2020-07-14,2022-06-27,Voluntary,3,1,1,3,2,2023-07-03,Leadership Development,Internal,Passed,1,356.98
3075,Production Technician II,PL,Production,Fielders,MA,1969-01-09,Female,Other,Single,Active,Full-Time,Part-Time,Zone B,2023-03-12,,,3,5,5,3,1,2023-02-20,Leadership Development,External,Completed,4,602.12
3076,Production Technician II,PYZ,Production,General - Con,MA,1998-05-26,Male,White,Married,Active,Part-Time,Full-Time,Zone C,2023-04-26,,,3,5,2,1,5,2022-11-14,Communication Skills,External,Passed,5,547.83
3077,Production Technician I,CCDR,Production,General - Con,MA,1958-08-16,Male,Hispanic,Married,Inactive,Contract,Temporary,Zone A,2022-09-17,2023-06-12,Involuntary,3,1,2,1,2,2022-10-31,Project Management,External,Failed,3,726.88
3078,Production Technician I,SVG,Production,General - Con,MA,1960-04-14,Male,Black,Widowed,Inactive,Contract,Part-Time,Zone B,2021-01-08,2023-04-01,Voluntary,3,1,1,1,5,2023-03-05,Leadership Development,Internal,Completed,1,548.95
3079,Production Technician I,EW,Production,Aerial,MA,1973-07-09,Female,Black,Single,Inactive,Part-Time,Part-Time,Zone B,2020-12-18,2022-09-16,Voluntary,3,4,3,5,3,2023-06-28,Communication Skills,External,Completed,4,519.81
3080,Production Technician I,MSC,Production,General - Con,MA,1999-06-19,Female,Hispanic,Widowed,Inactive,Contract,Part-Time,Zone B,2020-09-12,2022-11-22,Voluntary,3,2,3,3,5,2023-03-25,Technical Skills,Internal,Incomplete,5,121.62
3081,Production Technician I,TNS,Production,Finance & Accounting,MA,1980-03-17,Male,White,Widowed,Active,Part-Time,Part-Time,Zone C,2020-10-20,,,3,2,3,3,1,2022-08-28,Customer Service,Internal,Completed,2,316.38
3082,Production Technician I,PYZ,Production,Field Operations,MA,1988-10-04,Female,Other,Single,Active,Part-Time,Part-Time,Zone A,2022-11-18,,,3,1,4,3,4,2023-05-15,Project Management,External,Incomplete,4,696.51
3083,Production Technician I,WBL,Production,Aerial,MA,1967-05-24,Male,Asian,Widowed,Active,Contract,Full-Time,Zone C,2023-01-14,,,3,2,4,4,3,2023-05-08,Technical Skills,External,Completed,2,413.66
3084,Production Technician I,NEL,Production,General - Con,MA,1996-06-29,Male,Black,Widowed,Inactive,Part-Time,Temporary,Zone A,2020-10-27,2022-06-08,Voluntary,3,4,5,3,3,2023-03-14,Customer Service,External,Completed,5,109.14
3085,Production Technician I,PL,Production,Field Operations,MA,1963-03-04,Female,Asian,Single,Active,Full-Time,Full-Time,Zone C,2020-08-29,,,3,2,4,3,5,2023-02-23,Technical Skills,External,Failed,2,855.84
3086,Production Technician I,BPC,Production,Aerial,MA,1987-03-29,Female,Asian,Divorced,Inactive,Part-Time,Temporary,Zone B,2019-12-23,2023-08-05,Voluntary,3,1,4,2,2,2023-06-27,Communication Skills,Internal,Incomplete,2,288.09
3087,Production Technician I,CCDR,Production,Project Management - Con,MA,1948-02-08,Female,Black,Married,Active,Contract,Part-Time,Zone B,2023-07-03,,,3,4,4,3,4,2023-07-08,Communication Skills,Internal,Passed,2,776.34
3088,Production Technician I,SVG,Production,Field Operations,MA,1944-03-20,Female,Other,Married,Active,Part-Time,Part-Time,Zone B,2022-09-26,,,3,5,5,3,5,2023-05-25,Customer Service,External,Incomplete,3,732.88
3089,Production Technician I,EW,Production,Field Operations,MA,1963-05-16,Female,Black,Single,Inactive,Contract,Temporary,Zone A,2020-05-09,2023-07-25,Voluntary,3,4,5,3,5,2023-01-02,Leadership Development,Internal,Failed,4,788.1
3090,Production Technician I,MSC,Production,Field Operations,MA,1957-02-14,Male,Black,Married,Active,Part-Time,Part-Time,Zone B,2023-03-08,,,3,5,3,2,4,2022-11-24,Technical Skills,Internal,Incomplete,4,284.29
3091,Production Technician I,TNS,Production,Billable Consultants,MA,1958-03-06,Male,White,Single,Inactive,Contract,Part-Time,Zone B,2019-02-27,2020-08-31,Involuntary,3,5,2,2,4,2022-11-10,Project Management,External,Completed,5,872.29
3092,Production Technician II,TNS,Production,Field Operations,MA,1979-12-10,Female,Other,Married,Inactive,Contract,Full-Time,Zone A,2020-01-12,2023-07-12,Voluntary,3,2,4,4,1,2022-10-07,Leadership Development,Internal,Passed,1,372.99
3093,Production Technician II,PYZ,Production,Splicing,MA,1976-09-21,Female,Asian,Divorced,Inactive,Full-Time,Full-Time,Zone B,2019-06-29,2021-01-10,Voluntary,3,2,3,4,5,2023-04-25,Communication Skills,Internal,Passed,5,229.87
3094,Production Technician II,WBL,Production,Engineers,MA,1963-10-18,Female,Other,Widowed,Inactive,Contract,Full-Time,Zone C,2021-07-15,2021-09-29,Voluntary,3,1,2,3,1,2023-03-01,Project Management,Internal,Failed,2,544.31
3095,Production Technician II,NEL,Production,Field Operations,MA,1943-03-11,Female,Other,Divorced,Active,Contract,Part-Time,Zone A,2022-08-19,,,3,4,5,2,3,2022-08-26,Communication Skills,Internal,Failed,4,461.79
3096,Production Technician II,PL,Production,Engineers,MA,1974-09-07,Female,Hispanic,Single,Inactive,Contract,Part-Time,Zone B,2019-09-23,2023-04-09,Involuntary,3,5,1,3,2,2023-04-29,Technical Skills,Internal,Failed,1,108.99
3097,Production Technician II,BPC,Production,Project Management - Con,MA,1961-06-11,Female,White,Married,Inactive,Part-Time,Temporary,Zone C,2020-10-11,2021-01-06,Voluntary,3,4,5,3,4,2022-12-30,Project Management,Internal,Incomplete,5,166.08
3098,Production Technician II,CCDR,Production,Fielders,MA,1944-06-09,Male,Black,Widowed,Active,Full-Time,Full-Time,Zone A,2021-08-18,,,3,4,3,5,4,2022-10-04,Leadership Development,External,Passed,1,801.69
3099,Production Technician I,CCDR,Production,Fielders,MA,1965-09-02,Male,Black,Divorced,Active,Full-Time,Temporary,Zone A,2022-12-17,,,4,4,5,4,4,2023-05-31,Technical Skills,Internal,Passed,4,355.34
3100,Production Technician I,SVG,Production,General - Con,MA,1950-06-08,Female,White,Single,Inactive,Contract,Temporary,Zone B,2020-10-25,2021-12-28,Voluntary,3,5,1,5,2,2023-07-16,Technical Skills,External,Incomplete,4,136.94
3101,Production Technician I,EW,Production,General - Con,MA,1961-03-09,Female,Asian,Single,Active,Full-Time,Full-Time,Zone B,2023-01-23,,,3,2,5,4,1,2023-05-21,Technical Skills,Internal,Completed,4,849.63
3102,Production Technician I,MSC,Production,Field Operations,MA,1992-10-10,Male,Black,Widowed,Inactive,Full-Time,Part-Time,Zone C,2019-03-15,2022-08-03,Voluntary,4,2,1,2,3,2023-04-09,Customer Service,Internal,Incomplete,5,524.34
3103,Production Technician I,TNS,Production,Field Operations,MA,1960-01-16,Male,Asian,Single,Inactive,Full-Time,Part-Time,Zone A,2023-07-06,2023-07-23,Involuntary,3,4,2,5,2,2023-02-25,Technical Skills,External,Failed,1,141.25
3104,Production Technician I,PYZ,Production,General - Con,MA,1944-01-14,Female,Black,Married,Active,Contract,Part-Time,Zone C,2022-05-29,,,3,2,5,2,3,2023-08-02,Project Management,Internal,Incomplete,3,852.79
3105,Production Technician I,WBL,Production,Fielders,MA,1943-05-12,Male,Black,Married,Inactive,Full-Time,Temporary,Zone B,2020-06-07,2022-07-09,Voluntary,3,1,2,1,2,2022-08-30,Technical Skills,External,Failed,3,805.93
3106,Production Technician I,NEL,Production,Field Operations,MA,2000-03-30,Male,Hispanic,Divorced,Active,Part-Time,Temporary,Zone A,2020-03-21,,,3,4,5,1,2,2023-05-06,Communication Skills,External,Incomplete,3,957.31
3107,Production Technician I,PL,Production,Wireline Construction,MA,1971-12-26,Female,Black,Widowed,Inactive,Full-Time,Temporary,Zone A,2021-06-21,2022-11-11,Voluntary,3,4,2,1,4,2023-05-16,Leadership Development,Internal,Failed,1,855.26
3108,Production Technician I,BPC,Production,General - Con,MA,1945-07-05,Female,Hispanic,Married,Inactive,Full-Time,Temporary,Zone B,2021-10-22,2022-05-12,Voluntary,3,2,1,4,1,2023-07-07,Customer Service,External,Completed,1,755.13
3109,Production Technician I,CCDR,Production,Fielders,MA,1999-04-25,Female,White,Married,Active,Full-Time,Temporary,Zone A,2018-10-20,,,1,2,1,2,1,2023-06-12,Customer Service,External,Failed,1,260.84
3110,Production Technician I,SVG,Production,Wireline Construction,MA,1956-02-11,Female,Hispanic,Single,Active,Contract,Full-Time,Zone C,2022-03-16,,,3,2,1,2,1,2022-10-29,Technical Skills,External,Completed,3,299.97
3111,Production Technician I,EW,Production,Field Operations,MA,1958-05-07,Female,Other,Divorced,Active,Part-Time,Temporary,Zone B,2018-12-13,,,3,1,2,5,2,2023-06-06,Leadership Development,Internal,Incomplete,1,374.9
3112,Production Technician I,MSC,Production,Shop (Fleet),MA,1946-11-15,Male,Asian,Single,Inactive,Part-Time,Full-Time,Zone B,2021-10-08,2022-08-11,Involuntary,3,4,5,2,3,2022-09-23,Technical Skills,Internal,Passed,5,168.79
3113,Production Technician II,TNS,Production,Project Management - Con,MA,1981-07-02,Female,White,Divorced,Inactive,Contract,Full-Time,Zone C,2019-02-03,2019-04-02,Voluntary,3,4,5,2,5,2022-11-19,Leadership Development,Internal,Passed,5,236.27
3114,Production Technician II,PYZ,Production,Isp,MA,1957-07-06,Female,Asian,Divorced,Active,Contract,Full-Time,Zone C,2018-09-30,,,3,2,2,2,2,2023-01-10,Technical Skills,Internal,Passed,5,569.5
3115,Production Technician II,WBL,Production,Project Management - Con,MA,1964-01-01,Female,Hispanic,Divorced,Inactive,Contract,Temporary,Zone A,2021-07-12,2021-08-17,Voluntary,3,4,1,3,5,2023-07-02,Technical Skills,Internal,Incomplete,3,386.26
3116,Production Technician II,NEL,Production,Field Operations,MA,1981-10-24,Female,Hispanic,Married,Active,Part-Time,Temporary,Zone B,2021-03-04,,,3,5,2,1,4,2022-08-23,Project Management,External,Failed,4,323.12
3117,Production Technician II,PL,Production,General - Sga,MA,1941-12-14,Female,White,Married,Active,Part-Time,Part-Time,Zone C,2019-10-27,,,3,2,2,3,1,2023-04-16,Communication Skills,External,Passed,5,461.57
3118,Production Technician II,BPC,Production,Catv,MA,1956-12-14,Female,Black,Divorced,Inactive,Part-Time,Full-Time,Zone A,2019-01-28,2020-12-14,Voluntary,3,2,3,2,3,2022-11-06,Technical Skills,External,Incomplete,2,543.74
3119,Production Technician I,NEL,Production,General - Con,MA,1993-06-05,Male,Other,Single,Active,Part-Time,Part-Time,Zone C,2021-01-10,,,3,5,4,5,2,2023-02-26,Leadership Development,External,Passed,1,899.2
3120,Production Technician I,PL,Production,Aerial,MA,1946-02-03,Female,Asian,Widowed,Inactive,Part-Time,Full-Time,Zone A,2021-08-05,2023-03-02,Voluntary,3,4,1,5,3,2023-07-05,Project Management,External,Incomplete,2,144.25
3121,Production Technician I,PYZ,Production,Project Management - Con,MA,1949-10-17,Female,Black,Single,Inactive,Part-Time,Full-Time,Zone C,2022-11-07,2023-03-02,Voluntary,3,4,4,1,3,2023-04-22,Leadership Development,External,Failed,1,854.54
3122,Production Technician I,SVG,Production,Project Management - Con,MA,1946-09-23,Female,White,Single,Inactive,Contract,Part-Time,Zone C,2022-01-23,2022-06-26,Voluntary,3,5,1,1,5,2023-01-16,Customer Service,External,Completed,4,107.47
3123,Production Technician I,TNS,Production,Splicing,MA,1951-05-03,Male,Hispanic,Married,Active,Full-Time,Part-Time,Zone C,2021-07-12,,,3,4,5,2,2,2023-01-01,Communication Skills,External,Failed,4,479.0
3124,Production Technician I,WBL,Production,Engineers,MA,1991-08-28,Female,White,Single,Inactive,Full-Time,Part-Time,Zone B,2019-01-05,2021-11-04,Voluntary,3,5,2,4,2,2022-09-02,Customer Service,External,Passed,2,965.62
3125,Production Technician I,PYZ,Production,Aerial,MA,1992-09-08,Male,Black,Divorced,Inactive,Part-Time,Part-Time,Zone C,2020-04-07,2021-03-21,Voluntary,3,4,3,5,4,2023-07-10,Leadership Development,External,Passed,2,459.53
3126,Production Technician I,WBL,Production,Project Management - Con,MA,1978-07-02,Male,Black,Divorced,Active,Contract,Full-Time,Zone C,2022-04-27,,,3,2,4,5,1,2023-07-21,Communication Skills,External,Passed,4,667.54
3127,Production Technician I,NEL,Production,Project Management - Con,MA,1991-10-26,Male,White,Married,Inactive,Part-Time,Part-Time,Zone A,2022-06-14,2022-12-05,Voluntary,3,2,4,5,5,2023-02-19,Project Management,External,Failed,5,309.74
3128,Production Technician I,PL,Production,Field Operations,MA,1974-04-15,Female,Black,Widowed,Active,Part-Time,Temporary,Zone A,2019-01-13,,,3,2,3,5,4,2023-02-28,Communication Skills,Internal,Completed,1,830.63
3129,Production Technician I,BPC,Production,Underground,MA,1985-07-11,Female,Black,Widowed,Active,Full-Time,Part-Time,Zone A,2019-06-21,,,3,5,4,2,4,2023-06-11,Technical Skills,Internal,Incomplete,4,277.31
3130,Production Technician I,CCDR,Production,Wireline Construction,MA,1981-05-09,Female,Black,Widowed,Inactive,Part-Time,Temporary,Zone A,2020-08-10,2023-01-14,Voluntary,3,5,4,3,3,2023-03-21,Customer Service,Internal,Incomplete,3,501.5
3131,Production Technician I,SVG,Production,Wireline Construction,MA,1954-01-28,Female,Hispanic,Single,Inactive,Contract,Temporary,Zone C,2021-04-13,2022-06-11,Voluntary,3,2,3,2,5,2023-01-15,Leadership Development,Internal,Completed,3,937.85
